Waldort,WE-Typ,U,I_A,W_S,SW,STOE,VTYP,UELH,UENH,VB
720C2,WO,0,0,0,0,0,0,0,0,0
720C3,WO,0,0,0,0,0,0,0,0,0
720C4,WO,0,0,0,0,0,0,0,0,0
720D1,WO,0,0,0,0,0,0,0,0,0
720D2,WO,0,0,0,0,0,0,0,0,0
720E1,WO,0,0,0,0,0,0,0,0,0
720E2,WO,0,0,0,0,0,0,0,0,0
720E3,WO,0,0,0,0,0,0,0,0,0
720E4,WO,0,0,0,0,0,0,0,0,0
72031,NG,0,0,0,0,0,0,0,0,0
72041,NG,0,0,0,0,0,0,0,0,0
722A1,WO,0,0,0,0,0,0,0,0,0
722A2,WO,0,0,0,0,0,0,0,0,0
722A3,WO,0,0,0,0,0,0,0,0,0
722B1,WO,0,0,0,0,0,0,0,0,0
722B2,WO,0,0,0,0,0,0,0,0,0
722B3,WO,0,0,0,0,0,0,0,0,0
722B4,WO,0,0,0,0,0,0,0,0,0
722C1,WO,0,0,0,0,0,0,0,0,0
722C2,WO,0,0,0,0,0,0,0,0,0
722C3,WO,0,0,0,0,0,0,0,0,0
722C4,WO,0,0,0,0,0,0,0,0,0
722C5,WO,0,0,0,0,0,0,0,0,0
722D1,WO,0,0,0,0,0,0,0,0,0
722D2,WO,0,0,0,0,0,0,0,0,0
722D3,WO,0,0,0,0,0,0,0,0,0
722D4,WO,0,0,0,0,0,0,0,0,0
722E1,WO,0,0,0,0,0,0,0,0,0
722E2,WO,0,0,0,0,0,0,0,0,0
722F1,WO,0,0,0,0,0,0,0,0,0
722F2,WO,0,0,0,0,0,0,0,0,0
722F3,WO,0,0,0,0,0,0,0,0,0
722G1,WO,0,0,0,0,0,0,0,0,0
722G2,WO,0,0,0,0,0,0,0,0,0
722G3,WO,0,0,0,0,0,0,0,0,0
722G4,WO,0,0,0,0,0,0,0,0,0
72231,NG,0,0,0,0,0,0,0,0,0
72232,NG,0,0,0,0,0,0,0,0,0
723A1,WO,0,0,0,0,0,0,0,0,0
723A2,WO,0,0,0,0,0,0,0,0,0
723A3,WO,0,0,0,0,0,0,0,0,0
723B1,WO,0,0,0,0,0,0,0,0,0
723B2,WO,0,0,0,0,0,0,0,0,0
723B3,WO,0,0,0,0,0,0,0,0,0
723B4,WO,0,0,0,0,0,0,0,0,0
723C1,WO,0,0,0,0,0,0,0,0,0
723C2,WO,0,0,0,0,0,0,0,0,0
723C3,WO,0,0,0,0,0,0,0,0,0
723C4,WO,0,0,0,0,0,0,0,0,0
723C5,WO,0,0,0,0,0,0,0,0,0
723D1,WO,0,0,0,0,0,0,0,0,0
723D2,WO,0,0,0,0,0,0,0,0,0
723D3,WO,0,0,0,0,0,0,0,0,0
723E1,WO,0,0,0,0,0,0,0,0,0
723E2,WO,0,0,0,0,0,0,0,0,0
723E3,WO,0,0,0,0,0,0,0,0,0
723F1,WO,0,0,0,0,0,0,0,0,0
723F2,WO,0,0,0,0,0,0,0,0,0
723F3,WO,0,0,0,0,0,0,0,0,0
723F4,WO,0,0,0,0,0,0,0,0,0
72331,NG,0,0,0,0,0,0,0,0,0
724A1,WO,0,0,0,0,0,0,0,0,0
724A2,WO,0,0,0,0,0,0,0,0,0
724A3,WO,0,0,0,0,0,0,0,0,0
724A4,WO,0,0,0,0,0,0,0,0,0
724B1,WO,0,0,0,0,0,0,0,0,0
724B2,WO,0,0,0,0,0,0,0,0,0
724B3,WO,0,0,0,0,0,0,0,0,0
724C1,WO,0,0,0,0,0,0,0,0,0
724C2,WO,0,0,0,0,0,0,0,0,0
724D1,WO,0,0,0,0,0,0,0,0,0
724D2,WO,0,0,0,0,0,0,0,0,0
724D3,WO,0,0,0,0,0,0,0,0,0
724D4,WO,0,0,0,0,0,0,0,0,0
724E1,WO,0,0,0,0,0,0,0,0,0
724E2,WO,0,0,0,0,0,0,0,0,0
72431,NG,0,0,0,0,0,0,0,0,0
725A1,WO,0,0,0,0,0,0,0,0,0
725A2,WO,0,0,0,0,0,0,0,0,0
725A3,WO,0,0,0,0,0,0,0,0,0
725A4,WO,0,0,0,0,0,0,0,0,0
725A5,WO,0,0,0,0,0,0,0,0,0
725A6,WO,0,0,0,0,0,0,0,0,0
725A7,WO,0,0,0,0,0,0,0,0,0
725B1,WO,0,0,0,0,0,0,0,0,0
725B2,WO,0,0,0,0,0,0,0,0,0
725B3,WO,0,0,0,0,0,0,0,0,0
725B4,WO,0,0,0,0,0,0,0,0,0
725C0,WO,0,0,0,0,0,0,0,0,0
725D1,WO,0,0,0,0,0,0,0,0,0
725D2,WO,0,0,0,0,0,0,0,0,0
725D3,WO,0,0,0,0,0,0,0,0,0
725D4,WO,0,0,0,0,0,0,0,0,0
725D5,WO,0,0,0,0,0,0,0,0,0
725E1,WO,0,0,0,0,0,0,0,0,0
725E2,WO,0,0,0,0,0,0,0,0,0
725E3,WO,0,0,0,0,0,0,0,0,0
725E4,WO,0,0,0,0,0,0,0,0,0
725E5,WO,0,0,0,0,0,0,0,0,0
725F1,WO,0,0,0,0,0,0,0,0,0
725F2,WO,0,0,0,0,0,0,0,0,0
725F3,WO,0,0,0,0,0,0,0,0,0
725F4,WO,0,0,0,0,0,0,0,0,0
725G1,WO,0,0,0,0,0,0,0,0,0
725G2,WO,0,0,0,0,0,0,0,0,0
725G3,WO,0,0,0,0,0,0,0,0,0
725H1,WO,0,0,0,0,0,0,0,0,0
725H2,WO,0,0,0,0,0,0,0,0,0
725H3,WO,0,0,0,0,0,0,0,0,0
725H4,WO,0,0,0,0,0,0,0,0,0
725I1,WO,0,0,0,0,0,0,0,0,0
725I2,WO,0,0,0,0,0,0,0,0,0
725I3,WO,0,0,0,0,0,0,0,0,0
725I4,WO,0,0,0,0,0,0,0,0,0
725J1,WO,0,0,0,0,0,0,0,0,0
725J2,WO,0,0,0,0,0,0,0,0,0
725K1,WO,0,0,0,0,0,0,0,0,0
725K2,WO,0,0,0,0,0,0,0,0,0
725K3,WO,0,0,0,0,0,0,0,0,0
725L0,WO,0,0,0,0,0,0,0,0,0
725M0,WO,0,0,0,0,0,0,0,0,0
725N0,WO,0,0,0,0,0,0,0,0,0
725O1,WO,0,0,0,0,0,0,0,0,0
725O2,WO,0,0,0,0,0,0,0,0,0
72531,NG,0,0,0,0,0,0,0,0,0
72541,NG,0,0,0,0,0,0,0,0,0
726A1,WO,0,0,0,0,0,0,0,0,0
726A2,WO,0,0,0,0,0,0,0,0,0
726A3,WO,0,0,0,0,0,0,0,0,0
726A4,WO,0,0,0,0,0,0,0,0,0
726B1,WO,0,0,0,0,0,0,0,0,0
726B2,WO,0,0,0,0,0,0,0,0,0
726B3,WO,0,0,0,0,0,0,0,0,0
726C1,WO,0,0,0,0,0,0,0,0,0
726C2,WO,0,0,0,0,0,0,0,0,0
726C3,WO,0,0,0,0,0,0,0,0,0
726D1,WO,0,0,0,0,0,0,0,0,0
726D2,WO,0,0,0,0,0,0,0,0,0
726D3,WO,0,0,0,0,0,0,0,0,0
726E1,WO,0,0,0,0,0,0,0,0,0
726E2,WO,0,0,0,0,0,0,0,0,0
726F1,WO,0,0,0,0,0,0,0,0,0
726F2,WO,0,0,0,0,0,0,0,0,0
726F3,WO,0,0,0,0,0,0,0,0,0
72631,NG,0,0,0,0,0,0,0,0,0
72641,NG,0,0,0,0,0,0,0,0,0
72691,NG,0,0,0,0,0,0,0,0,0
727A1,WO,0,0,0,0,0,0,0,0,0
727A2,WO,0,0,0,0,0,0,0,0,0
727B1,WO,0,0,0,0,0,0,0,0,0
727B2,WO,0,0,0,0,0,0,0,0,0
727B3,WO,0,0,0,0,0,0,0,0,0
727B4,WO,0,0,0,0,0,0,0,0,0
727B5,WO,0,0,0,0,0,0,0,0,0
727C1,WO,0,0,0,0,0,0,0,0,0
727C2,WO,0,0,0,0,0,0,0,0,0
727D1,WO,0,0,0,0,0,0,0,0,0
727D2,WO,0,0,0,0,0,0,0,0,0
727D3,WO,0,0,0,0,0,0,0,0,0
727E1,WO,0,0,0,0,0,0,0,0,0
727E2,WO,0,0,0,0,0,0,0,0,0
727E3,WO,0,0,0,0,0,0,0,0,0
727F1,WO,0,0,0,0,0,0,0,0,0
727F2,WO,0,0,0,0,0,0,0,0,0
727F3,WO,0,0,0,0,0,0,0,0,0
727G1,WO,0,0,0,0,0,0,0,0,0
727G2,WO,0,0,0,0,0,0,0,0,0
727G3,WO,0,0,0,0,0,0,0,0,0
727G4,WO,0,0,0,0,0,0,0,0,0
727H1,WO,0,0,0,0,0,0,0,0,0
727H2,WO,0,0,0,0,0,0,0,0,0
727H3,WO,0,0,0,0,0,0,0,0,0
727I1,WO,0,0,0,0,0,0,0,0,0
727I2,WO,0,0,0,0,0,0,0,0,0
727I3,WO,0,0,0,0,0,0,0,0,0
727J1,WO,0,0,0,0,0,0,0,0,0
727J2,WO,0,0,0,0,0,0,0,0,0
727K1,WO,0,0,0,0,0,0,0,0,0
727K2,WO,0,0,0,0,0,0,0,0,0
727K3,WO,0,0,0,0,0,0,0,0,0
727K4,WO,0,0,0,0,0,0,0,0,0
727K5,WO,0,0,0,0,0,0,0,0,0
72731,NG,0,0,0,0,0,0,0,0,0
728A1,WO,0,0,0,0,0,0,0,0,0
728A2,WO,0,0,0,0,0,0,0,0,0
728A3,WO,0,0,0,0,0,0,0,0,0
728B1,WO,0,0,0,0,0,0,0,0,0
728B2,WO,0,0,0,0,0,0,0,0,0
728B3,WO,0,0,0,0,0,0,0,0,0
728B4,WO,0,0,0,0,0,0,0,0,0
728C1,WO,0,0,0,0,0,0,0,0,0
728C2,WO,0,0,0,0,0,0,0,0,0
728C3,WO,0,0,0,0,0,0,0,0,0
728D1,WO,0,0,0,0,0,0,0,0,0
728D2,WO,0,0,0,0,0,0,0,0,0
728D3,WO,0,0,0,0,0,0,0,0,0
728E1,WO,0,0,0,0,0,0,0,0,0
728E2,WO,0,0,0,0,0,0,0,0,0
728E3,WO,0,0,0,0,0,0,0,0,0
72831,NG,0,0,0,0,0,0,0,0,0
72841,NG,0,0,0,0,0,0,0,0,0
72842,NG,0,0,0,0,0,0,0,0,0
729A1,WO,0,0,0,0,0,0,0,0,0
729A2,WO,0,0,0,0,0,0,0,0,0
729A3,WO,0,0,0,0,0,0,0,0,0
729A4,WO,0,0,0,0,0,0,0,0,0
729A5,WO,0,0,0,0,0,0,0,0,0
729B1,WO,0,0,0,0,0,0,0,0,0
729B2,WO,0,0,0,0,0,0,0,0,0
729B3,WO,0,0,0,0,0,0,0,0,0
729B4,WO,0,0,0,0,0,0,0,0,0
729C1,WO,0,0,0,0,0,0,0,0,0
729C2,WO,0,0,0,0,0,0,0,0,0
729C3,WO,0,0,0,0,0,0,0,0,0
729C4,WO,0,0,0,0,0,0,0,0,0
729C5,WO,0,0,0,0,0,0,0,0,0
729C6,WO,0,0,0,0,0,0,0,0,0
72931,NG,0,0,0,0,0,0,0,0,0
72932,NG,0,0,0,0,0,0,0,0,0
72941,NG,0,0,0,0,0,0,0,0,0
730A1,WO,0,0,0,0,0,0,0,0,0
730A2,WO,0,0,0,0,0,0,0,0,0
730A3,WO,0,0,0,0,0,0,0,0,0
730A4,WO,0,0,0,0,0,0,0,0,0
730A5,WO,0,0,0,0,0,0,0,0,0
730A6,WO,0,0,0,0,0,0,0,0,0
730B1,WO,0,0,0,0,0,0,0,0,0
730B2,WO,0,0,0,0,0,0,0,0,0
730B3,WO,0,0,0,0,0,0,0,0,0
730B4,WO,0,0,0,0,0,0,0,0,0
730B5,WO,0,0,0,0,0,0,0,0,0
730C1,WO,0,0,0,0,0,0,0,0,0
730C2,WO,0,0,0,0,0,0,0,0,0
730C3,WO,0,0,0,0,0,0,0,0,0
730C4,WO,0,0,0,0,0,0,0,0,0
730C5,WO,0,0,0,0,0,0,0,0,0
730C6,WO,0,0,0,0,0,0,0,0,0
730D1,WO,0,0,0,0,0,0,0,0,0
730D2,WO,0,0,0,0,0,0,0,0,0
73031,NG,0,0,0,0,0,0,0,0,0
73051,NG,0,0,0,0,0,0,0,0,0
73052,NG,0,0,0,0,0,0,0,0,0
732A1,WO,0,0,0,0,0,0,0,0,0
732A2,WO,0,0,0,0,0,0,0,0,0
732A3,WO,0,0,0,0,0,0,0,0,0
732A4,WO,0,0,0,0,0,0,0,0,0
732A5,WO,0,0,0,0,0,0,0,0,0
732B1,WO,0,0,0,0,0,0,0,0,0
732B2,WO,0,0,0,0,0,0,0,0,0
732B3,WO,0,0,0,0,0,0,0,0,0
732B4,WO,0,0,0,0,0,0,0,0,0
732B5,WO,0,0,0,0,0,0,0,0,0
732B6,WO,0,0,0,0,0,0,0,0,0
732C1,WO,0,0,0,0,0,0,0,0,0
732C2,WO,0,0,0,0,0,0,0,0,0
732C3,WO,0,0,0,0,0,0,0,0,0
732C4,WO,0,0,0,0,0,0,0,0,0
732C5,WO,0,0,0,0,0,0,0,0,0
732C6,WO,0,0,0,0,0,0,0,0,0
732D1,WO,0,0,0,0,0,0,0,0,0
732D2,WO,0,0,0,0,0,0,0,0,0
732D3,WO,0,0,0,0,0,0,0,0,0
732D4,WO,0,0,0,0,0,0,0,0,0
732D5,WO,0,0,0,0,0,0,0,0,0
732E1,WO,0,0,0,0,0,0,0,0,0
732E2,WO,0,0,0,0,0,0,0,0,0
732E3,WO,0,0,0,0,0,0,0,0,0
732F1,WO,0,0,0,0,0,0,0,0,0
732F2,WO,0,0,0,0,0,0,0,0,0
732F3,WO,0,0,0,0,0,0,0,0,0
732F4,WO,0,0,0,0,0,0,0,0,0
732F5,WO,0,0,0,0,0,0,0,0,0
732F6,WO,0,0,0,0,0,0,0,0,0
732G0,WO,0,0,0,0,0,0,0,0,0
732H1,WO,0,0,0,0,0,0,0,0,0
732H2,WO,0,0,0,0,0,0,0,0,0
732H3,WO,0,0,0,0,0,0,0,0,0
732H4,WO,0,0,0,0,0,0,0,0,0
732I0,WO,0,0,0,0,0,0,0,0,0
732J1,WO,0,0,0,0,0,0,0,0,0
732J2,WO,0,0,0,0,0,0,0,0,0
732J3,WO,0,0,0,0,0,0,0,0,0
732K1,WO,0,0,0,0,0,0,0,0,0
732K2,WO,0,0,0,0,0,0,0,0,0
732K3,WO,0,0,0,0,0,0,0,0,0
73231,NG,0,0,0,0,0,0,0,0,0
73241,NG,0,0,0,0,0,0,0,0,0
733A1,WO,0,0,0,0,0,0,0,0,0
733A2,WO,0,0,0,0,0,0,0,0,0
733A3,WO,0,0,0,0,0,0,0,0,0
733B1,WO,0,0,0,0,0,0,0,0,0
733B2,WO,0,0,0,0,0,0,0,0,0
733C1,WO,0,0,0,0,0,0,0,0,0
733C2,WO,0,0,0,0,0,0,0,0,0
733C3,WO,0,0,0,0,0,0,0,0,0
733D1,WO,0,0,0,0,0,0,0,0,0
733D2,WO,0,0,0,0,0,0,0,0,0
733D3,WO,0,0,0,0,0,0,0,0,0
733E0,WO,0,0,0,0,0,0,0,0,0
733F1,WO,0,0,0,0,0,0,0,0,0
733F2,WO,0,0,0,0,0,0,0,0,0
733F3,WO,0,0,0,0,0,0,0,0,0
73331,NG,0,0,0,0,0,0,0,0,0
73332,NG,0,0,0,0,0,0,0,0,0
734A1,WO,0,0,0,0,0,0,0,0,0
734A2,WO,0,0,0,0,0,0,0,0,0
734B1,WO,0,0,0,0,0,0,0,0,0
734B2,WO,0,0,0,0,0,0,0,0,0
734C1,WO,0,0,0,0,0,0,0,0,0
734C2,WO,0,0,0,0,0,0,0,0,0
734C3,WO,0,0,0,0,0,0,0,0,0
734D1,WO,0,0,0,0,0,0,0,0,0
734D2,WO,0,0,0,0,0,0,0,0,0
734D3,WO,0,0,0,0,0,0,0,0,0
734D4,WO,0,0,0,0,0,0,0,0,0
734E1,WO,0,0,0,0,0,0,0,0,0
734E2,WO,0,0,0,0,0,0,0,0,0
73431,NG,0,0,0,0,0,0,0,0,0
735A0,WO,0,0,0,0,0,0,0,0,0
735B1,WO,0,0,0,0,0,0,0,0,0
735B2,WO,0,0,0,0,0,0,0,0,0
735D0,WO,0,0,0,0,0,0,0,0,0
735E0,WO,0,0,0,0,0,0,0,0,0
73531,NG,0,0,0,0,0,0,0,0,0
736A1,WO,0,0,0,0,0,0,0,0,0
736A2,WO,0,0,0,0,0,0,0,0,0
736B1,WO,0,0,0,0,0,0,0,0,0
736B2,WO,0,0,0,0,0,0,0,0,0
736C1,WO,0,0,0,0,0,0,0,0,0
736C2,WO,0,0,0,0,0,0,0,0,0
736C3,WO,0,0,0,0,0,0,0,0,0
736D1,WO,0,0,0,0,0,0,0,0,0
736D2,WO,0,0,0,0,0,0,0,0,0
736D3,WO,0,0,0,0,0,0,0,0,0
736E0,WO,0,0,0,0,0,0,0,0,0
736F1,WO,0,0,0,0,0,0,0,0,0
736F2,WO,0,0,0,0,0,0,0,0,0
736F3,WO,0,0,0,0,0,0,0,0,0
736F4,WO,0,0,0,0,0,0,0,0,0
736F5,WO,0,0,0,0,0,0,0,0,0
736G1,WO,0,0,0,0,0,0,0,0,0
736G2,WO,0,0,0,0,0,0,0,0,0
736H1,WO,0,0,0,0,0,0,0,0,0
736H2,WO,0,0,0,0,0,0,0,0,0
73641,NG,0,0,0,0,0,0,0,0,0
737A1,WO,0,0,0,0,0,0,0,0,0
737A2,WO,0,0,0,0,0,0,0,0,0
737A3,WO,0,0,0,0,0,0,0,0,0
737A4,WO,0,0,0,0,0,0,0,0,0
737A5,WO,0,0,0,0,0,0,0,0,0
737B1,WO,0,0,0,0,0,0,0,0,0
737B2,WO,0,0,0,0,0,0,0,0,0
737B3,WO,0,0,0,0,0,0,0,0,0
737B4,WO,0,0,0,0,0,0,0,0,0
737C1,WO,0,0,0,0,0,0,0,0,0
737C2,WO,0,0,0,0,0,0,0,0,0
737D1,WO,0,0,0,0,0,0,0,0,0
737D2,WO,0,0,0,0,0,0,0,0,0
737E1,WO,0,0,0,0,0,0,0,0,0
737E2,WO,0,0,0,0,0,0,0,0,0
737E3,WO,0,0,0,0,0,0,0,0,0
737E4,WO,0,0,0,0,0,0,0,0,0
737F1,WO,0,0,0,0,0,0,0,0,0
737F2,WO,0,0,0,0,0,0,0,0,0
73731,NG,0,0,0,0,0,0,0,0,0
738A1,WO,0,0,0,0,0,0,0,0,0
738A2,WO,0,0,0,0,0,0,0,0,0
738A3,WO,0,0,0,0,0,0,0,0,0
738A4,WO,0,0,0,0,0,0,0,0,0
738A5,WO,0,0,0,0,0,0,0,0,0
738A6,WO,0,0,0,0,0,0,0,0,0
738A7,WO,0,0,0,0,0,0,0,0,0
738B1,WO,0,0,0,0,0,0,0,0,0
738B2,WO,0,0,0,0,0,0,0,0,0
738B3,WO,0,0,0,0,0,0,0,0,0
738B4,WO,0,0,0,0,0,0,0,0,0
738C1,WO,0,0,0,0,0,0,0,0,0
738C2,WO,0,0,0,0,0,0,0,0,0
738C3,WO,0,0,0,0,0,0,0,0,0
738D1,WO,0,0,0,0,0,0,0,0,0
738D2,WO,0,0,0,0,0,0,0,0,0
738D3,WO,0,0,0,0,0,0,0,0,0
738D4,WO,0,0,0,0,0,0,0,0,0
738E1,WO,0,0,0,0,0,0,0,0,0
738E2,WO,0,0,0,0,0,0,0,0,0
738E3,WO,0,0,0,0,0,0,0,0,0
738F1,WO,0,0,0,0,0,0,0,0,0
738F2,WO,0,0,0,0,0,0,0,0,0
738F3,WO,0,0,0,0,0,0,0,0,0
738F4,WO,0,0,0,0,0,0,0,0,0
738G1,WO,0,0,0,0,0,0,0,0,0
738G2,WO,0,0,0,0,0,0,0,0,0
738G3,WO,0,0,0,0,0,0,0,0,0
738G4,WO,0,0,0,0,0,0,0,0,0
738H1,WO,0,0,0,0,0,0,0,0,0
738H2,WO,0,0,0,0,0,0,0,0,0
738H3,WO,0,0,0,0,0,0,0,0,0
738I1,WO,0,0,0,0,0,0,0,0,0
738I2,WO,0,0,0,0,0,0,0,0,0
738I3,WO,0,0,0,0,0,0,0,0,0
738I4,WO,0,0,0,0,0,0,0,0,0
73831,NG,0,0,0,0,0,0,0,0,0
73832,NG,0,0,0,0,0,0,0,0,0
73841,NG,0,0,0,0,0,0,0,0,0
73842,NG,0,0,0,0,0,0,0,0,0
739A1,WO,0,0,0,0,0,0,0,0,0
739A2,WO,0,0,0,0,0,0,0,0,0
739A3,WO,0,0,0,0,0,0,0,0,0
739B1,WO,0,0,0,0,0,0,0,0,0
739B2,WO,0,0,0,0,0,0,0,0,0
739B3,WO,0,0,0,0,0,0,0,0,0
739C1,WO,0,0,0,0,0,0,0,0,0
739C2,WO,0,0,0,0,0,0,0,0,0
739D1,WO,0,0,0,0,0,0,0,0,0
739D2,WO,0,0,0,0,0,0,0,0,0
739E1,WO,0,0,0,0,0,0,0,0,0
739E2,WO,0,0,0,0,0,0,0,0,0
739E3,WO,0,0,0,0,0,0,0,0,0
739E4,WO,0,0,0,0,0,0,0,0,0
739E5,WO,0,0,0,0,0,0,0,0,0
739F1,WO,0,0,0,0,0,0,0,0,0
739F2,WO,0,0,0,0,0,0,0,0,0
739F3,WO,0,0,0,0,0,0,0,0,0
739F4,WO,0,0,0,0,0,0,0,0,0
739F5,WO,0,0,0,0,0,0,0,0,0
739G1,WO,0,0,0,0,0,0,0,0,0
739G2,WO,0,0,0,0,0,0,0,0,0
739G3,WO,0,0,0,0,0,0,0,0,0
739G4,WO,0,0,0,0,0,0,0,0,0
739G5,WO,0,0,0,0,0,0,0,0,0
739H1,WO,0,0,0,0,0,0,0,0,0
739H2,WO,0,0,0,0,0,0,0,0,0
739H3,WO,0,0,0,0,0,0,0,0,0
739H4,WO,0,0,0,0,0,0,0,0,0
739H5,WO,0,0,0,0,0,0,0,0,0
739I1,WO,0,0,0,0,0,0,0,0,0
739I2,WO,0,0,0,0,0,0,0,0,0
739I3,WO,0,0,0,0,0,0,0,0,0
739J0,WO,0,0,0,0,0,0,0,0,0
73931,NG,0,0,0,0,0,0,0,0,0
73932,NG,0,0,0,0,0,0,0,0,0
73941,NG,0,0,0,0,0,0,0,0,0
740A1,WO,0,0,0,0,0,0,0,0,0
740A2,WO,0,0,0,0,0,0,0,0,0
740B0,WO,0,0,0,0,0,0,0,0,0
740C0,WO,0,0,0,0,0,0,0,0,0
740D0,WO,0,0,0,0,0,0,0,0,0
740E1,WO,0,0,0,0,0,0,0,0,0
740E2,WO,0,0,0,0,0,0,0,0,0
740E3,WO,0,0,0,0,0,0,0,0,0
740F1,WO,0,0,0,0,0,0,0,0,0
740F2,WO,0,0,0,0,0,0,0,0,0
740G1,WO,0,0,0,0,0,0,0,0,0
740G2,WO,0,0,0,0,0,0,0,0,0
740G3,WO,0,0,0,0,0,0,0,0,0
740H1,WO,0,0,0,0,0,0,0,0,0
740H2,WO,0,0,0,0,0,0,0,0,0
740H3,WO,0,0,0,0,0,0,0,0,0
740I1,WO,0,0,0,0,0,0,0,0,0
740I2,WO,0,0,0,0,0,0,0,0,0
740I3,WO,0,0,0,0,0,0,0,0,0
740J0,WO,0,0,0,0,0,0,0,0,0
74031,NG,0,0,0,0,0,0,0,0,0
74032,NG,0,0,0,0,0,0,0,0,0
74041,NG,0,0,0,0,0,0,0,0,0
741A1,WO,0,0,0,0,0,0,0,0,0
741A2,WO,0,0,0,0,0,0,0,0,0
741B0,WO,0,0,0,0,0,0,0,0,0
741C1,WO,0,0,0,0,0,0,0,0,0
741C2,WO,0,0,0,0,0,0,0,0,0
741C3,WO,0,0,0,0,0,0,0,0,0
741D1,WO,0,0,0,0,0,0,0,0,0
741D2,WO,0,0,0,0,0,0,0,0,0
741D3,WO,0,0,0,0,0,0,0,0,0
741E0,WO,0,0,0,0,0,0,0,0,0
741F1,WO,0,0,0,0,0,0,0,0,0
741F2,WO,0,0,0,0,0,0,0,0,0
741G1,WO,0,0,0,0,0,0,0,0,0
741G2,WO,0,0,0,0,0,0,0,0,0
741G3,WO,0,0,0,0,0,0,0,0,0
741G4,WO,0,0,0,0,0,0,0,0,0
741H0,WO,0,0,0,0,0,0,0,0,0
741I1,WO,0,0,0,0,0,0,0,0,0
741I2,WO,0,0,0,0,0,0,0,0,0
741J1,WO,0,0,0,0,0,0,0,0,0
741J2,WO,0,0,0,0,0,0,0,0,0
741J3,WO,0,0,0,0,0,0,0,0,0
741K0,WO,0,0,0,0,0,0,0,0,0
74131,NG,0,0,0,0,0,0,0,0,0
742A1,WO,0,0,0,0,0,0,0,0,0
742A2,WO,0,0,0,0,0,0,0,0,0
742A3,WO,0,0,0,0,0,0,0,0,0
742A4,WO,0,0,0,0,0,0,0,0,0
742B1,WO,0,0,0,0,0,0,0,0,0
742B2,WO,0,0,0,0,0,0,0,0,0
742C1,WO,0,0,0,0,0,0,0,0,0
742C2,WO,0,0,0,0,0,0,0,0,0
742D1,WO,0,0,0,0,0,0,0,0,0
742D2,WO,0,0,0,0,0,0,0,0,0
742E0,WO,0,0,0,0,0,0,0,0,0
742F1,WO,0,0,0,0,0,0,0,0,0
742F2,WO,0,0,0,0,0,0,0,0,0
742F3,WO,0,0,0,0,0,0,0,0,0
742F4,WO,0,0,0,0,0,0,0,0,0
742F5,WO,0,0,0,0,0,0,0,0,0
742G1,WO,0,0,0,0,0,0,0,0,0
742G2,WO,0,0,0,0,0,0,0,0,0
742G3,WO,0,0,0,0,0,0,0,0,0
742G4,WO,0,0,0,0,0,0,0,0,0
74231,NG,0,0,0,0,0,0,0,0,0
743A1,WO,0,0,0,0,0,0,0,0,0
743A2,WO,0,0,0,0,0,0,0,0,0
743B0,WO,0,0,0,0,0,0,0,0,0
743C1,WO,0,0,0,0,0,0,0,0,0
743C2,WO,0,0,0,0,0,0,0,0,0
743C3,WO,0,0,0,0,0,0,0,0,0
743D1,WO,0,0,0,0,0,0,0,0,0
743D2,WO,0,0,0,0,0,0,0,0,0
743D3,WO,0,0,0,0,0,0,0,0,0
743E1,WO,0,0,0,0,0,0,0,0,0
743E2,WO,0,0,0,0,0,0,0,0,0
743E3,WO,0,0,0,0,0,0,0,0,0
743F1,WO,0,0,0,0,0,0,0,0,0
743F2,WO,0,0,0,0,0,0,0,0,0
743G1,WO,0,0,0,0,0,0,0,0,0
743G2,WO,0,0,0,0,0,0,0,0,0
743G3,WO,0,0,0,0,0,0,0,0,0
743G4,WO,0,0,0,0,0,0,0,0,0
743H0,WO,0,0,0,0,0,0,0,0,0
743I1,WO,0,0,0,0,0,0,0,0,0
743I2,WO,0,0,0,0,0,0,0,0,0
743I3,WO,0,0,0,0,0,0,0,0,0
74331,NG,0,0,0,0,0,0,0,0,0
74341,NG,0,0,0,0,0,0,0,0,0
744A1,WO,0,0,0,0,0,0,0,0,0
744A2,WO,0,0,0,0,0,0,0,0,0
744B1,WO,0,0,0,0,0,0,0,0,0
744B2,WO,0,0,0,0,0,0,0,0,0
744C1,WO,0,0,0,0,0,0,0,0,0
744C2,WO,0,0,0,0,0,0,0,0,0
744C3,WO,0,0,0,0,0,0,0,0,0
744C4,WO,0,0,0,0,0,0,0,0,0
744D0,WO,0,0,0,0,0,0,0,0,0
744E1,WO,0,0,0,0,0,0,0,0,0
744E2,WO,0,0,0,0,0,0,0,0,0
744F1,WO,0,0,0,0,0,0,0,0,0
744F2,WO,0,0,0,0,0,0,0,0,0
744F3,WO,0,0,0,0,0,0,0,0,0
744F4,WO,0,0,0,0,0,0,0,0,0
744F5,WO,0,0,0,0,0,0,0,0,0
744G0,WO,0,0,0,0,0,0,0,0,0
744H1,WO,0,0,0,0,0,0,0,0,0
744H2,WO,0,0,0,0,0,0,0,0,0
744I0,WO,0,0,0,0,0,0,0,0,0
74441,NG,0,0,0,0,0,0,0,0,0
745A0,WO,0,0,0,0,0,0,0,0,0
745B0,WO,0,0,0,0,0,0,0,0,0
745C1,WO,0,0,0,0,0,0,0,0,0
745C2,WO,0,0,0,0,0,0,0,0,0
