Waldort,WE-Typ,bz_rows,ba_rows,S,MA,Fl,LH,NH,Dring,Zeit,Bew,Sch,Rueck,Text
714B2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
714B3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
714B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
714B5,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
714C1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
714C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
714D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
714D2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
714D3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
714D4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
714D5,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
714E0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
71431,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
715A1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
715A2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
715A3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715A4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
715B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715B3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
715C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715C3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
715D1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715D3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
715E1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
715E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715E3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
715F1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
715F2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715F3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
715F4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
715X0,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
71531,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71541,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71542,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
716A1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
716A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716B1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
716B2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716B3,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
716B4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716B5,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
716C1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
716C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
716C3,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
716C4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716D1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716D3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
716D4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716E1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716E3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
716F1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
716F2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716F3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716F4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
716F5,WO,0,7,0,0,0.0,0,0,0,0,0,0,0,0
716G1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716G2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716G3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
716H1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716H2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716H3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716I1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716I2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716I3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
716I4,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
716J0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716K1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716K2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
716L1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
716L2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
716L3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
716L4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
716L5,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
716M1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
716M2,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
716M3,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
71631,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71632,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71641,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71642,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71643,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
717A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
717A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
717A3,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
717A4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
717B0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
71731,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71741,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71742,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
718A1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
718A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
718A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
718A4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
718B0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
718C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
718C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
718C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
718C4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
718D1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
718D2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
718D3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
718D4,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
718E1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
718E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
718F0,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
71831,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
719A1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
719A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
719A4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
719A5,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719A6,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
719B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719B2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
719B3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
719C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
719C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
719C3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
719C4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719C5,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
719C6,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
719D1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
719D2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
719D3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
719D4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
719D5,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719E1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
719E2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
719E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719F1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
719F2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719F3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719G1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
719G2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
719G3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
71931,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
71941,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
720A1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
720A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
720A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
720A4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
720A5,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
720A6,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
720B1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
720B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
720B3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
720B4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
720C1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
720C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
720C3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
720C4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
720D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
720D2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
720E1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
720E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
720E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
720E4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
72031,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72041,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
722A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
722A2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
722A3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722B1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
722B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722B3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
722C1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722C3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
722C4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722C5,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
722D1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
722D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722D3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
722D4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722E1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
722E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722F1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722F2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
722F3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
722G1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
722G2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
722G3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
722G4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
72231,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72232,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
723A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
723A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
723B1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
723B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723B3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723B4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
723C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
723C2,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
723C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723C4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723C5,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
723D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723D3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
723E1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
723E2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
723E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723F1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
723F2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
723F3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
723F4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
72331,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
724A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
724A2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
724A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
724A4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
724B1,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
724B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
724B3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
724C1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
724C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
724D1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
724D2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
724D3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
724D4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
724E1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
724E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
72431,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
725A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725A3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725A4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725A5,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
725A6,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725A7,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725B3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
725C0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725D1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725D2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
725D3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
725D4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
725D5,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725E1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725E2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725E4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725E5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
725F1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725F2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725F3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725F4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
725G1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
725G2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725G3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725H1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
725H2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725H3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725H4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725I1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725I2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
725I3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725I4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
725J1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
725J2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
725K1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
725K2,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
725K3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
725L0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725M0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725N0,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
725O1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
725O2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
72531,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72541,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
726A1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
726A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
726A3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
726A4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
726B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
726B2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
726B3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
726C1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
726C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
726C3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
726D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
726D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
726D3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
726E1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
726E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
726F1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
726F2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
726F3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
72631,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72641,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72691,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
727A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727A2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727B1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
727B2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
727B3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727B4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727B5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
727C1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
727C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
727D1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727D2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
727D3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727E1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727F1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727F2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
727F3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
727G1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
727G2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727G3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727G4,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
727H1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
727H2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
727H3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727I1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
727I2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727I3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727J1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
727J2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727K1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
727K2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
727K3,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
727K4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
727K5,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
72731,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
728A1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
728A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
728A3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
728B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
728B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
728B3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
728B4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
728C1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
728C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
728C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
728D1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
728D2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
728D3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
728E1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
728E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
728E3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
72831,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72841,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72842,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
729A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
729A2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
729A3,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
729A4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
729A5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
729B1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
729B2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
729B3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
729B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
729C1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
729C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
729C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
729C4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
729C5,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
729C6,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
72931,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72932,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
72941,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
730A1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
730A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
730A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
730A4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
730A5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
730A6,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
730B1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
730B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
730B3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
730B4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
730B5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
730C1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
730C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
730C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
730C4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
730C5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
730C6,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
730D1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
730D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
73031,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73051,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73052,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
732A1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
732A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732A4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
